TransactionID,CustomerID,Date,ProductID,Price_x,Qty,TotalAmount,Product Name,Price_y,StoreName,GroupStore,Type,Age,Gender,Marital Status,Income
TR49669,87,2022-04-21,P5,4200,3,12600,Thai Tea,4200,Lingga,Lingga,Modern Trade,44,1,Married,"9,57"
TR52968,446,2022-04-21,P7,9400,6,56400,Coffee Candy,9400,Prima Tendean,Prima,Modern Trade,57,0,Married,"7,81"
TR53529,363,2022-04-21,P5,4200,3,12600,Thai Tea,4200,Prima Kota,Prima,Modern Trade,35,0,Married,"6,05"
TR6401,297,2022-04-21,P9,10000,1,10000,Yoghurt,10000,Buana Indah,Buana,General Trade,41,1,Married,"12,13"
TR78083,98,2022-04-21,P10,15000,5,75000,Cheese Stick,15000,Prima Tendean,Prima,Modern Trade,56,0,Married,"14,54"
TR78949,248,2022-04-21,P9,10000,1,10000,Yoghurt,10000,Buana Indah,Buana,General Trade,36,1,Married,"5,76"
TR79594,43,2022-04-21,P7,9400,6,56400,Coffee Candy,9400,Prima Kelapa Dua,Prima,Modern Trade,53,0,Married,"16,64"
TR80303,229,2022-04-21,P5,4200,3,12600,Thai Tea,4200,Sinar Harapan,Prestasi,General Trade,32,0,Married,"10,17"
TR81147,287,2022-04-21,P8,16000,3,48000,Oat,16000,Sinar Harapan,Harapan Baru,General Trade,36,0,Single,"3,7"
TR83776,374,2022-04-21,P5,4200,4,16800,Thai Tea,4200,Lingga,Lingga,Modern Trade,32,0,Single,"5,4"
TR9458,331,2022-04-21,P7,9400,2,18800,Coffee Candy,9400,Prestasi Utama,Prestasi,General Trade,54,0,Married,"16,19"
TR16546,127,2022-04-22,P4,12000,2,24000,Potato Chip,12000,Prima Kelapa Dua,Prima,Modern Trade,27,0,Married,"2,07"
TR16758,166,2022-04-22,P9,10000,7,70000,Yoghurt,10000,Buana,Buana,General Trade,33,0,Married,"3,33"
TR2727,206,2022-04-22,P8,16000,3,48000,Oat,16000,Harapan Baru,Harapan Baru,General Trade,68,0,Married,"8,3"
TR28093,391,2022-04-22,P1,8800,10,88000,Choco Bar,8800,Lingga,Lingga,Modern Trade,26,0,Married,"4,98"
TR31909,365,2022-04-22,P4,12000,1,12000,Potato Chip,12000,Prima Tendean,Prima,Modern Trade,28,0,Single,"6,05"
TR4358,266,2022-04-22,P3,7500,2,15000,Crackers,7500,Sinar Harapan,Harapan Baru,General Trade,72,1,Married,"4,72"
TR48614,399,2022-04-22,P9,10000,4,40000,Yoghurt,10000,Buana,Buana,General Trade,52,1,Single,"33,77"
TR523,18,2022-04-22,P8,16000,2,32000,Oat,16000,Prima Kelapa Dua,Prima,Modern Trade,47,0,Married,"13,6"
TR54161,11,2022-04-22,P10,15000,4,60000,Cheese Stick,15000,Lingga,Lingga,Modern Trade,42,0,Married,"12,25"
TR80135,97,2022-04-22,P7,9400,4,37600,Coffee Candy,9400,Sinar Harapan,Harapan Baru,General Trade,51,1,Married,"20,22"
TR84914,386,2022-04-22,P1,8800,7,61600,Choco Bar,8800,Gita Ginara,Gita,General Trade,33,0,Married,"6,95"
TR86142,417,2022-04-22,P5,4200,3,12600,Thai Tea,4200,Bonafid,Gita,General Trade,47,1,Married,"12,75"
TR88227,215,2022-04-22,P5,4200,3,12600,Thai Tea,4200,Prestasi Utama,Prestasi,General Trade,25,0,Single,"5,54"
TR11002,147,2022-04-23,P9,10000,6,60000,Yoghurt,10000,Sinar Harapan,Prestasi,General Trade,59,1,Married,"8,02"
TR3136,395,2022-04-23,P3,7500,1,7500,Crackers,7500,Prima Kota,Prima,Modern Trade,28,0,Married,"3,39"
TR34179,49,2022-04-23,P1,8800,2,17600,Choco Bar,8800,Prima Kelapa Dua,Prima,Modern Trade,44,1,Married,"13,48"
TR41623,19,2022-04-23,P8,16000,1,16000,Oat,16000,Bonafid,Gita,General Trade,24,1,Single,"4,14"
TR42197,181,2022-04-23,P5,4200,4,16800,Thai Tea,4200,Prestasi Utama,Prestasi,General Trade,33,1,Married,"9,94"
TR43306,7,2022-04-23,P10,15000,5,75000,Cheese Stick,15000,Lingga,Lingga,Modern Trade,31,0,Married,"4,57"
TR80629,44,2022-04-23,P2,3200,6,19200,Ginger Candy,3200,Prima Tendean,Prima,Modern Trade,40,0,Married,"10,65"
TR92184,149,2022-04-23,P6,18000,4,72000,Cashew,18000,Prima Tendean,Prima,Modern Trade,61,1,Married,"3,96"
TR93271,47,2022-04-23,P3,7500,1,7500,Crackers,7500,Buana,Buana,General Trade,35,1,Married,"9,56"
TR94169,310,2022-04-23,P10,15000,2,30000,Cheese Stick,15000,Sinar Harapan,Harapan Baru,General Trade,23,0,Married,"4,17"
TR99335,247,2022-04-23,P2,3200,5,16000,Ginger Candy,3200,Prestasi Utama,Prestasi,General Trade,33,1,Married,"8,11"
TR1044,123,2022-04-24,P7,9400,5,47000,Coffee Candy,9400,Prima Kelapa Dua,Prima,Modern Trade,34,0,Married,"4,36"
TR13230,32,2022-04-24,P7,9400,4,37600,Coffee Candy,9400,Buana Indah,Buana,General Trade,34,0,Married,"10,96"
TR33278,151,2022-04-24,P1,8800,9,79200,Choco Bar,8800,Prestasi Utama,Prestasi,General Trade,42,0,Married,"10,38"
TR6066,165,2022-04-24,P9,10000,1,10000,Yoghurt,10000,Lingga,Lingga,Modern Trade,44,1,Married,"14,58"
TR62205,80,2022-04-24,P9,10000,1,10000,Yoghurt,10000,Lingga,Lingga,Modern Trade,44,0,Married,"13,45"
TR67442,228,2022-04-24,P8,16000,3,48000,Oat,16000,Sinar Harapan,Prestasi,General Trade,46,0,Married,"11,31"
TR74211,298,2022-04-24,P2,3200,6,19200,Ginger Candy,3200,Harapan Baru,Harapan Baru,General Trade,38,1,Married,"8,99"
TR83259,306,2022-04-24,P7,9400,5,47000,Coffee Candy,9400,Sinar Harapan,Prestasi,General Trade,49,0,Married,"16,52"
TR84383,64,2022-04-24,P5,4200,3,12600,Thai Tea,4200,Sinar Harapan,Harapan Baru,General Trade,48,1,Married,"7,92"
TR84714,231,2022-04-24,P3,7500,1,7500,Crackers,7500,Lingga,Lingga,Modern Trade,51,1,Married,"16,59"
TR87375,133,2022-04-24,P9,10000,4,40000,Yoghurt,10000,Bonafid,Gita,General Trade,47,1,Married,"20,81"
TR9020,285,2022-04-24,P10,15000,1,15000,Cheese Stick,15000,Buana,Buana,General Trade,20,0,Single,0
TR96262,62,2022-04-24,P3,7500,2,15000,Crackers,7500,Buana,Buana,General Trade,51,1,Married,"13,62"
TR9659,72,2022-04-24,P7,9400,6,56400,Coffee Candy,9400,Prestasi Utama,Prestasi,General Trade,26,0,Single,"1,81"
TR16828,279,2022-04-25,P9,10000,4,40000,Yoghurt,10000,Sinar Harapan,Harapan Baru,General Trade,62,0,Married,"5,35"
TR2135,7,2022-04-25,P7,9400,2,18800,Coffee Candy,9400,Sinar Harapan,Harapan Baru,General Trade,31,0,Married,"4,57"
TR23007,165,2022-04-25,P2,3200,4,12800,Ginger Candy,3200,Lingga,Lingga,Modern Trade,44,1,Married,"14,58"
TR28064,187,2022-04-25,P5,4200,4,16800,Thai Tea,4200,Sinar Harapan,Harapan Baru,General Trade,49,1,Married,"9,18"
TR33855,261,2022-04-25,P6,18000,2,36000,Cashew,18000,Sinar Harapan,Harapan Baru,General Trade,46,0,Single,"5,89"
TR34173,363,2022-04-25,P2,3200,6,19200,Ginger Candy,3200,Sinar Harapan,Prestasi,General Trade,35,0,Married,"6,05"
TR62908,204,2022-04-25,P10,15000,5,75000,Cheese Stick,15000,Sinar Harapan,Harapan Baru,General Trade,53,0,Married,"9,46"
TR69381,231,2022-04-25,P2,3200,3,9600,Ginger Candy,3200,Buana,Buana,General Trade,51,1,Married,"16,59"
TR7494,164,2022-04-25,P5,4200,3,12600,Thai Tea,4200,Sinar Harapan,Harapan Baru,General Trade,18,1,Single,0
TR75229,116,2022-04-25,P1,8800,8,70400,Choco Bar,8800,Bonafid,Gita,General Trade,51,1,Married,"15,77"
TR75777,109,2022-04-25,P5,4200,4,16800,Thai Tea,4200,Harapan Baru,Harapan Baru,General Trade,35,1,Married,"10,04"
TR83630,424,2022-04-25,P9,10000,7,70000,Yoghurt,10000,Lingga,Lingga,Modern Trade,38,0,Married,"10,06"
TR84152,150,2022-04-25,P10,15000,5,75000,Cheese Stick,15000,Lingga,Lingga,Modern Trade,61,1,Married,"8,56"
TR84178,10,2022-04-25,P3,7500,1,7500,Crackers,7500,Buana,Buana,General Trade,34,1,Married,4
TR28966,157,2022-04-26,P4,12000,1,12000,Potato Chip,12000,Lingga,Lingga,Modern Trade,44,0,Single,"2,52"
TR40363,96,2022-04-26,P7,9400,2,18800,Coffee Candy,9400,Buana Indah,Buana,General Trade,55,0,Married,"13,67"
TR42208,301,2022-04-26,P10,15000,2,30000,Cheese Stick,15000,Priangan,Priangan,Modern Trade,60,0,Married,"8,97"
TR50042,365,2022-04-26,P1,8800,2,17600,Choco Bar,8800,Buana,Buana,General Trade,28,0,Single,"6,05"
TR52429,429,2022-04-26,P3,7500,4,30000,Crackers,7500,Prima Kelapa Dua,Prima,Modern Trade,37,1,Married,"8,97"
TR57541,62,2022-04-26,P9,10000,6,60000,Yoghurt,10000,Sinar Harapan,Harapan Baru,General Trade,51,1,Married,"13,62"
TR58087,76,2022-04-26,P9,10000,4,40000,Yoghurt,10000,Buana Indah,Buana,General Trade,38,1,Married,"7,88"
TR58498,162,2022-04-26,P5,4200,5,21000,Thai Tea,4200,Lingga,Lingga,Modern Trade,49,0,Married,"11,46"
TR5946,247,2022-04-26,P9,10000,3,30000,Yoghurt,10000,Harapan Baru,Harapan Baru,General Trade,33,1,Married,"8,11"
TR73275,111,2022-04-26,P2,3200,4,12800,Ginger Candy,3200,Lingga,Lingga,Modern Trade,59,1,Married,"4,59"
TR78998,392,2022-04-26,P7,9400,6,56400,Coffee Candy,9400,Bonafid,Gita,General Trade,45,0,Married,"19,68"
TR85313,224,2022-04-26,P1,8800,8,70400,Choco Bar,8800,Sinar Harapan,Harapan Baru,General Trade,29,0,Married,"3,31"
TR9310,219,2022-04-26,P6,18000,1,18000,Cashew,18000,Bonafid,Gita,General Trade,39,0,Single,"9,73"
TR1685,345,2022-04-27,P10,15000,4,60000,Cheese Stick,15000,Buana Indah,Buana,General Trade,31,0,Married,"5,06"
TR2304,121,2022-04-27,P5,4200,5,21000,Thai Tea,4200,Prima Kota,Prima,Modern Trade,26,0,Single,"2,93"
TR31257,156,2022-04-27,P8,16000,3,48000,Oat,16000,Gita Ginara,Gita,General Trade,44,0,Married,"3,87"
TR32564,319,2022-04-27,P7,9400,3,28200,Coffee Candy,9400,Lingga,Lingga,Modern Trade,39,0,Married,"8,82"
TR3773,38,2022-04-27,P6,18000,4,72000,Cashew,18000,Lingga,Lingga,Modern Trade,56,0,Married,"14,32"
TR38392,147,2022-04-27,P8,16000,2,32000,Oat,16000,Lingga,Lingga,Modern Trade,59,1,Married,"8,02"
TR42562,117,2022-04-27,P5,4200,3,12600,Thai Tea,4200,Buana Indah,Buana,General Trade,45,1,Married,"12,55"
TR5271,144,2022-04-27,P10,15000,2,30000,Cheese Stick,15000,Prestasi Utama,Prestasi,General Trade,34,0,Married,"10,01"
TR64799,280,2022-04-27,P3,7500,6,45000,Crackers,7500,Lingga,Lingga,Modern Trade,60,1,Married,"9,57"
TR74513,137,2022-04-27,P5,4200,5,21000,Thai Tea,4200,Sinar Harapan,Prestasi,General Trade,34,1,Married,"6,36"
TR91525,203,2022-04-27,P5,4200,2,8400,Thai Tea,4200,Lingga,Lingga,Modern Trade,53,0,Married,"17,2"
TR91926,253,2022-04-27,P5,4200,2,8400,Thai Tea,4200,Prestasi Utama,Prestasi,General Trade,37,0,Married,"4,32"
TR1338,106,2022-04-28,P3,7500,5,37500,Crackers,7500,Prima Tendean,Prima,Modern Trade,24,0,Single,"6,79"
TR14816,425,2022-04-28,P5,4200,4,16800,Thai Tea,4200,Gita Ginara,Gita,General Trade,58,1,Married,"7,22"
TR29518,45,2022-04-28,P3,7500,1,7500,Crackers,7500,Lingga,Lingga,Modern Trade,53,0,Married,"9,25"
TR30611,130,2022-04-28,P5,4200,3,12600,Thai Tea,4200,Buana,Buana,General Trade,40,0,Married,"9,73"
TR49638,5,2022-04-28,P4,12000,1,12000,Potato Chip,12000,Lingga,Lingga,Modern Trade,58,1,Married,"3,57"
TR49722,50,2022-04-28,P7,9400,4,37600,Coffee Candy,9400,Prima Kelapa Dua,Prima,Modern Trade,31,1,Married,"6,01"
TR52555,411,2022-04-28,P10,15000,2,30000,Cheese Stick,15000,Lingga,Lingga,Modern Trade,19,1,Single,0
TR54351,197,2022-04-28,P7,9400,2,18800,Coffee Candy,9400,Bonafid,Gita,General Trade,51,0,Married,"13,33"
TR59105,247,2022-04-28,P9,10000,6,60000,Yoghurt,10000,Gita Ginara,Gita,General Trade,33,1,Married,"8,11"
TR6576,122,2022-04-28,P7,9400,2,18800,Coffee Candy,9400,Gita Ginara,Gita,General Trade,26,1,Single,"0,14"
TR71804,218,2022-04-28,P1,8800,8,70400,Choco Bar,8800,Prima Kota,Prima,Modern Trade,29,0,Married,"3,52"
TR72678,219,2022-04-28,P1,8800,8,70400,Choco Bar,8800,Sinar Harapan,Prestasi,General Trade,39,0,Single,"9,73"
TR73576,95,2022-04-28,P10,15000,4,60000,Cheese Stick,15000,Prima Kota,Prima,Modern Trade,52,0,Married,"17,42"
TR75353,431,2022-04-28,P5,4200,5,21000,Thai Tea,4200,Buana Indah,Buana,General Trade,40,1,Married,"9,51"
TR75672,325,2022-04-28,P2,3200,4,12800,Ginger Candy,3200,Lingga,Lingga,Modern Trade,37,0,Single,"3,25"
TR80506,311,2022-04-28,P5,4200,3,12600,Thai Tea,4200,Bonafid,Gita,General Trade,61,1,Married,"7,64"
TR90869,157,2022-04-28,P5,4200,5,21000,Thai Tea,4200,Lingga,Lingga,Modern Trade,44,0,Single,"2,52"
TR9366,250,2022-04-28,P5,4200,4,16800,Thai Tea,4200,Prima Kelapa Dua,Prima,Modern Trade,30,1,Married,"3,96"
TR94090,427,2022-04-28,P10,15000,5,75000,Cheese Stick,15000,Buana,Buana,General Trade,54,0,Married,"16,88"
TR95623,364,2022-04-28,P9,10000,6,60000,Yoghurt,10000,Gita Ginara,Gita,General Trade,27,1,Married,"3,41"
TR10972,400,2022-04-29,P2,3200,6,19200,Ginger Candy,3200,Lingga,Lingga,Modern Trade,23,1,Single,"2,79"
TR11542,374,2022-04-29,P10,15000,4,60000,Cheese Stick,15000,Gita Ginara,Gita,General Trade,32,0,Single,"5,4"
TR12976,240,2022-04-29,P3,7500,4,30000,Crackers,7500,Sinar Harapan,Harapan Baru,General Trade,22,1,Single,"3,33"
TR20106,299,2022-04-29,P10,15000,5,75000,Cheese Stick,15000,Prima Kelapa Dua,Prima,Modern Trade,37,1,Married,"4,54"
TR36366,331,2022-04-29,P6,18000,2,36000,Cashew,18000,Sinar Harapan,Harapan Baru,General Trade,54,0,Married,"16,19"
TR48950,91,2022-04-29,P7,9400,4,37600,Coffee Candy,9400,Buana,Buana,General Trade,59,0,Married,"9,85"
TR51740,261,2022-04-29,P2,3200,7,22400,Ginger Candy,3200,Prima Kota,Prima,Modern Trade,46,0,Single,"5,89"
TR54623,131,2022-04-29,P4,12000,3,36000,Potato Chip,12000,Buana,Buana,General Trade,25,0,Single,"7,12"
TR56847,303,2022-04-29,P10,15000,3,45000,Cheese Stick,15000,Bonafid,Gita,General Trade,45,0,Married,"10,34"
TR61579,246,2022-04-29,P5,4200,2,8400,Thai Tea,4200,Prima Kelapa Dua,Prima,Modern Trade,40,1,Single,"21,81"
TR61819,21,2022-04-29,P2,3200,7,22400,Ginger Candy,3200,Prestasi Utama,Prestasi,General Trade,52,0,Married,"12,72"
TR65912,426,2022-04-29,P1,8800,3,26400,Choco Bar,8800,Sinar Harapan,Harapan Baru,General Trade,19,0,Single,"2,16"
TR69581,148,2022-04-29,P5,4200,2,8400,Thai Tea,4200,Lingga,Lingga,Modern Trade,45,0,Married,"19,68"
TR78116,123,2022-04-29,P3,7500,3,22500,Crackers,7500,Prima Kota,Prima,Modern Trade,34,0,Married,"4,36"
TR36850,196,2022-04-30,P3,7500,2,15000,Crackers,7500,Prima Tendean,Prima,Modern Trade,34,0,Married,"3,17"
TR37212,73,2022-04-30,P5,4200,4,16800,Thai Tea,4200,Buana,Buana,General Trade,53,0,Married,"13,71"
TR45231,234,2022-04-30,P7,9400,2,18800,Coffee Candy,9400,Sinar Harapan,Harapan Baru,General Trade,61,1,Married,"10,86"
TR668,299,2022-04-30,P4,12000,2,24000,Potato Chip,12000,Lingga,Lingga,Modern Trade,37,1,Married,"4,54"
TR83420,394,2022-04-30,P8,16000,1,16000,Oat,16000,Lingga,Lingga,Modern Trade,50,0,Married,"7,19"
TR88321,210,2022-04-30,P9,10000,7,70000,Yoghurt,10000,Buana,Buana,General Trade,33,0,Married,"10,9"
TR98388,276,2022-04-30,P8,16000,3,48000,Oat,16000,Harapan Baru,Harapan Baru,General Trade,31,1,Married,"8,96"
TR13665,401,2022-01-05,P2,3200,7,22400,Ginger Candy,3200,Sinar Harapan,Prestasi,General Trade,45,0,Married,"4,08"
TR1691,209,2022-01-05,P9,10000,7,70000,Yoghurt,10000,Prima Kota,Prima,Modern Trade,47,0,Single,"2,55"
TR23081,199,2022-01-05,P7,9400,3,28200,Coffee Candy,9400,Lingga,Lingga,Modern Trade,41,0,Married,"7,9"
TR29792,282,2022-01-05,P10,15000,1,15000,Cheese Stick,15000,Gita Ginara,Gita,General Trade,55,0,Married,"11,38"
TR30598,183,2022-01-05,P2,3200,5,16000,Ginger Candy,3200,Buana,Buana,General Trade,27,1,Single,"0,18"
TR33393,150,2022-01-05,P6,18000,1,18000,Cashew,18000,Sinar Harapan,Harapan Baru,General Trade,61,1,Married,"8,56"
TR33979,64,2022-01-05,P10,15000,1,15000,Cheese Stick,15000,Bonafid,Gita,General Trade,48,1,Married,"7,92"
TR40009,417,2022-01-05,P1,8800,4,35200,Choco Bar,8800,Buana Indah,Buana,General Trade,47,1,Married,"12,75"
TR4708,387,2022-01-05,P3,7500,4,30000,Crackers,7500,Sinar Harapan,Prestasi,General Trade,36,0,Married,"9,1"
TR4847,163,2022-01-05,P9,10000,1,10000,Yoghurt,10000,Priangan,Priangan,Modern Trade,47,1,Married,"6,3"
TR51192,164,2022-01-05,P7,9400,3,28200,Coffee Candy,9400,Lingga,Lingga,Modern Trade,18,1,Single,0
TR61800,59,2022-01-05,P2,3200,4,12800,Ginger Candy,3200,Buana,Buana,General Trade,46,1,Married,"10,57"
TR70439,302,2022-01-05,P9,10000,1,10000,Yoghurt,10000,Prima Kelapa Dua,Prima,Modern Trade,51,0,Married,"15,43"
TR72254,383,2022-01-05,P5,4200,3,12600,Thai Tea,4200,Prima Tendean,Prima,Modern Trade,39,0,Married,"3,27"
TR73071,134,2022-01-05,P4,12000,4,48000,Potato Chip,12000,Prestasi Utama,Prestasi,General Trade,50,0,Married,"18,62"
TR79845,165,2022-01-05,P5,4200,4,16800,Thai Tea,4200,Buana,Buana,General Trade,44,1,Married,"14,58"
TR87163,177,2022-01-05,P2,3200,6,19200,Ginger Candy,3200,Sinar Harapan,Harapan Baru,General Trade,33,1,Married,"8,06"
TR9022,280,2022-01-05,P8,16000,3,48000,Oat,16000,Prima Kelapa Dua,Prima,Modern Trade,60,1,Married,"9,57"
TR98209,118,2022-01-05,P5,4200,5,21000,Thai Tea,4200,Gita Ginara,Gita,General Trade,20,1,Single,"3,28"
TR15090,49,2022-02-05,P9,10000,4,40000,Yoghurt,10000,Lingga,Lingga,Modern Trade,44,1,Married,"13,48"
TR15275,336,2022-02-05,P1,8800,4,35200,Choco Bar,8800,Lingga,Lingga,Modern Trade,51,0,Single,"10,84"
TR15829,19,2022-02-05,P9,10000,5,50000,Yoghurt,10000,Prima Tendean,Prima,Modern Trade,24,1,Single,"4,14"
TR16411,116,2022-02-05,P9,10000,5,50000,Yoghurt,10000,Gita Ginara,Gita,General Trade,51,1,Married,"15,77"
TR19017,282,2022-02-05,P5,4200,2,8400,Thai Tea,4200,Bonafid,Gita,General Trade,55,0,Married,"11,38"
TR19160,16,2022-02-05,P8,16000,2,32000,Oat,16000,Bonafid,Gita,General Trade,52,0,Married,"11,8"
TR22182,342,2022-02-05,P3,7500,4,30000,Crackers,7500,Lingga,Lingga,Modern Trade,48,1,Married,"13,55"
TR269,213,2022-02-05,P8,16000,2,32000,Oat,16000,Lingga,Lingga,Modern Trade,24,1,Single,"5,72"
TR45153,400,2022-02-05,P5,4200,5,21000,Thai Tea,4200,Buana,Buana,General Trade,23,1,Single,"2,79"
TR47505,113,2022-02-05,P4,12000,1,12000,Potato Chip,12000,Prima Kota,Prima,Modern Trade,57,0,Married,"71,3"
TR5564,290,2022-02-05,P10,15000,1,15000,Cheese Stick,15000,Lingga,Lingga,Modern Trade,19,1,Single,"0,98"
TR65507,166,2022-02-05,P1,8800,7,61600,Choco Bar,8800,Harapan Baru,Harapan Baru,General Trade,33,0,Married,"3,33"
TR67560,382,2022-02-05,P8,16000,1,16000,Oat,16000,Sinar Harapan,Harapan Baru,General Trade,54,0,Married,"15,55"
TR72929,357,2022-02-05,P10,15000,5,75000,Cheese Stick,15000,Lingga,Lingga,Modern Trade,48,0,Married,"18,14"
TR73763,150,2022-02-05,P4,12000,1,12000,Potato Chip,12000,Bonafid,Gita,General Trade,61,1,Married,"8,56"
TR82463,338,2022-02-05,P9,10000,4,40000,Yoghurt,10000,Prima Tendean,Prima,Modern Trade,46,1,Married,"5,12"
TR89294,23,2022-02-05,P1,8800,3,26400,Choco Bar,8800,Lingga,Lingga,Modern Trade,57,1,Married,"12,56"
TR91209,270,2022-02-05,P8,16000,1,16000,Oat,16000,Prima Kelapa Dua,Prima,Modern Trade,49,1,Married,"8,81"
TR12711,241,2022-03-05,P3,7500,3,22500,Crackers,7500,Harapan Baru,Harapan Baru,General Trade,24,1,Single,"0,57"
TR31892,77,2022-03-05,P1,8800,2,17600,Choco Bar,8800,Prestasi Utama,Prestasi,General Trade,26,0,Married,"4,67"
TR47996,150,2022-03-05,P3,7500,3,22500,Crackers,7500,Prestasi Utama,Prestasi,General Trade,61,1,Married,"8,56"
TR48773,445,2022-03-05,P1,8800,3,26400,Choco Bar,8800,Gita Ginara,Gita,General Trade,51,0,Married,"14,48"
TR5054,280,2022-03-05,P3,7500,4,30000,Crackers,7500,Sinar Harapan,Prestasi,General Trade,60,1,Married,"9,57"
TR6391,165,2022-03-05,P2,3200,6,19200,Ginger Candy,3200,Prestasi Utama,Prestasi,General Trade,44,1,Married,"14,58"
TR79674,70,2022-03-05,P5,4200,4,16800,Thai Tea,4200,Buana Indah,Buana,General Trade,30,1,Married,"4,42"
TR90342,342,2022-03-05,P2,3200,3,9600,Ginger Candy,3200,Prima Tendean,Prima,Modern Trade,48,1,Married,"13,55"
TR95407,399,2022-03-05,P5,4200,3,12600,Thai Tea,4200,Buana Indah,Buana,General Trade,52,1,Single,"33,77"
TR36073,366,2022-04-05,P7,9400,5,47000,Coffee Candy,9400,Buana,Buana,General Trade,18,0,Single,0
TR5700,30,2022-04-05,P9,10000,4,40000,Yoghurt,10000,Harapan Baru,Harapan Baru,General Trade,37,1,Single,"2,26"
TR64849,366,2022-04-05,P8,16000,2,32000,Oat,16000,Bonafid,Gita,General Trade,18,0,Single,0
TR72156,110,2022-04-05,P5,4200,3,12600,Thai Tea,4200,Prima Kota,Prima,Modern Trade,19,0,Married,"2,41"
TR75679,277,2022-04-05,P8,16000,1,16000,Oat,16000,Prestasi Utama,Prestasi,General Trade,60,1,Married,"9,38"
TR82771,425,2022-04-05,P5,4200,5,21000,Thai Tea,4200,Bonafid,Gita,General Trade,58,1,Married,"7,22"
TR91371,357,2022-04-05,P5,4200,5,21000,Thai Tea,4200,Sinar Harapan,Harapan Baru,General Trade,48,0,Married,"18,14"
TR92300,356,2022-04-05,P5,4200,2,8400,Thai Tea,4200,Sinar Harapan,Prestasi,General Trade,56,0,Married,"13,25"
TR98177,92,2022-04-05,P8,16000,2,32000,Oat,16000,Prima Tendean,Prima,Modern Trade,60,0,Married,"10,72"
TR20664,270,2022-05-05,P4,12000,2,24000,Potato Chip,12000,Buana Indah,Buana,General Trade,49,1,Married,"8,81"
TR27543,344,2022-05-05,P2,3200,5,16000,Ginger Candy,3200,Sinar Harapan,Prestasi,General Trade,47,1,Married,"5,63"
TR44292,1,2022-05-05,P3,7500,4,30000,Crackers,7500,Prima Tendean,Prima,Modern Trade,55,1,Married,"5,12"
TR47702,101,2022-05-05,P9,10000,1,10000,Yoghurt,10000,Buana Indah,Buana,General Trade,61,1,Married,"54,2"
TR50090,308,2022-05-05,P10,15000,3,45000,Cheese Stick,15000,Prima Tendean,Prima,Modern Trade,45,0,Married,"10,72"
TR52573,421,2022-05-05,P7,9400,3,28200,Coffee Candy,9400,Prestasi Utama,Prestasi,General Trade,35,0,Married,"9,01"
TR54037,31,2022-05-05,P4,12000,2,24000,Potato Chip,12000,Buana Indah,Buana,General Trade,38,0,Married,"9,61"
TR57804,253,2022-05-05,P10,15000,4,60000,Cheese Stick,15000,Lingga,Lingga,Modern Trade,37,0,Married,"4,32"
TR6886,83,2022-05-05,P1,8800,4,35200,Choco Bar,8800,Lingga,Lingga,Modern Trade,34,1,Married,"10,88"
TR69136,104,2022-05-05,P4,12000,1,12000,Potato Chip,12000,Lingga,Lingga,Modern Trade,31,1,Married,"7,92"
TR7049,240,2022-05-05,P10,15000,3,45000,Cheese Stick,15000,Harapan Baru,Harapan Baru,General Trade,22,1,Single,"3,33"
TR71006,238,2022-05-05,P8,16000,2,32000,Oat,16000,Sinar Harapan,Prestasi,General Trade,26,0,Single,"6,61"
TR88458,204,2022-05-05,P8,16000,2,32000,Oat,16000,Sinar Harapan,Prestasi,General Trade,53,0,Married,"9,46"
TR90657,127,2022-05-05,P10,15000,5,75000,Cheese Stick,15000,Harapan Baru,Harapan Baru,General Trade,27,0,Married,"2,07"
TR16558,295,2022-06-05,P2,3200,7,22400,Ginger Candy,3200,Gita Ginara,Gita,General Trade,34,0,Married,"4,78"
TR18969,200,2022-06-05,P9,10000,4,40000,Yoghurt,10000,Priangan,Priangan,Modern Trade,25,0,Married,"2,39"
TR19042,250,2022-06-05,P4,12000,1,12000,Potato Chip,12000,Prestasi Utama,Prestasi,General Trade,30,1,Married,"3,96"
TR26690,155,2022-06-05,P3,7500,6,45000,Crackers,7500,Prima Kelapa Dua,Prima,Modern Trade,40,0,Married,"7,17"
TR42917,187,2022-06-05,P6,18000,2,36000,Cashew,18000,Bonafid,Gita,General Trade,49,1,Married,"9,18"
TR59177,99,2022-06-05,P3,7500,2,15000,Crackers,7500,Lingga,Lingga,Modern Trade,40,0,Married,"8,47"
TR65670,224,2022-06-05,P5,4200,4,16800,Thai Tea,4200,Bonafid,Gita,General Trade,29,0,Married,"3,31"
TR70742,300,2022-06-05,P2,3200,3,9600,Ginger Candy,3200,Sinar Harapan,Harapan Baru,General Trade,25,1,Single,"4,22"
TR7576,1,2022-06-05,P7,9400,2,18800,Coffee Candy,9400,Prima Kelapa Dua,Prima,Modern Trade,55,1,Married,"5,12"
TR77071,445,2022-06-05,P2,3200,7,22400,Ginger Candy,3200,Lingga,Lingga,Modern Trade,51,0,Married,"14,48"
TR88506,142,2022-06-05,P1,8800,7,61600,Choco Bar,8800,Lingga,Lingga,Modern Trade,23,1,Single,"1,58"
TR90060,309,2022-06-05,P3,7500,2,15000,Crackers,7500,Prestasi Utama,Prestasi,General Trade,23,0,Single,"3,03"
TR94150,178,2022-06-05,P2,3200,3,9600,Ginger Candy,3200,Sinar Harapan,Prestasi,General Trade,43,0,Married,"9,58"
